C:SOUND,correct (C),C:SOUND_PRECISE,C:UNSOUND,I:UNSOUND,incorrect (I),R:SOUND,reject (R),R:SOUND_PRECISE,R:UNSOUND,T:SOUND,total (T),T:UNSOUND,valid_acc,test_acc
68.57752360203341,22032,68.57752360203341,31.422476397966594,100.0,3088,0,0,0,0,60.14729299363057,25120,39.85270700636943,87.05,87.5
62.23939283101682,21872,62.23939283101682,37.76060716898318,100.0,3248,0,0,0,0,54.19187898089172,25120,45.80812101910828,85.92,87.08
63.721251149954,21740,63.721251149954,36.278748850046,100.0,3380,0,0,0,0,55.14729299363057,25120,44.85270700636943,86.02,86.72
