C:SOUND,correct (C),C:SOUND_PRECISE,C:UNSOUND,I:UNSOUND,incorrect (I),R:SOUND,reject (R),R:SOUND_PRECISE,R:UNSOUND,T:SOUND,total (T),T:UNSOUND,valid_acc,test_acc
59.866841795371165,22079,59.866841795371165,40.133158204628835,0,0,0,0,0,0,52.61942675159236,25120,47.38057324840764,86.92,87.86
57.155302856618825,21809,57.155302856618825,42.844697143381175,0,0,0,0,0,0,49.621815286624205,25120,50.378184713375795,85.43,86.98
59.20849596078787,22034,59.20849596078787,40.79150403921213,0,0,0,0,0,0,51.93471337579618,25120,48.06528662420382,86.76,87.5
