C:SOUND,correct (C),C:SOUND_PRECISE,C:UNSOUND,I:UNSOUND,incorrect (I),R:SOUND,reject (R),R:SOUND_PRECISE,R:UNSOUND,T:SOUND,total (T),T:UNSOUND,valid_acc,test_acc
58.43733307434565,20593,58.43733307434565,41.56266692565435,0,0,0,0,0,0,47.90605095541401,25120,52.09394904458599,81.83,81.68
60.95210700417086,20859,60.95210700417086,39.04789299582914,0,0,0,0,0,0,50.61305732484077,25120,49.38694267515923,82.8,83.19
59.34959349593496,20787,59.34959349593496,40.65040650406504,0,0,0,0,0,0,49.11226114649681,25120,50.88773885350319,82.03,82.56
