C:SOUND,correct (C),C:SOUND_PRECISE,C:UNSOUND,I:UNSOUND,incorrect (I),R:SOUND,reject (R),R:SOUND_PRECISE,R:UNSOUND,T:SOUND,total (T),T:UNSOUND,valid_acc,test_acc
55.58352814242043,22244,55.58352814242043,44.41647185757957,0,0,0,0,0,0,49.21974522292994,25120,50.78025477707006,87.9,88.55
56.67824439532681,22169,56.67824439532681,43.32175560467319,0,0,0,0,0,0,50.019904458598724,25120,49.980095541401276,87.78,88.31
57.25142495250158,22106,57.25142495250158,42.74857504749842,0,0,0,0,0,0,50.382165605095544,25120,49.617834394904456,87.35,87.65
